﻿시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202304,5,"64,500",23,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202304,6,"84,000",22,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,75.93,202304,7,"74,000",13,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202304,7,"65,000",14,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202304,13,"82,000",13,2019,덕영대로 1410,,중개거래,"경기 수원권선구, 경기 수원영통구"
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202304,14,"63,000",17,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202304,19,"64,500",14,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.98,202304,20,"61,700",6,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202304,20,"81,500",13,2019,덕영대로 1410,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202304,1,"74,000",20,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.98,202304,5,"50,000",4,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202304,10,"68,000",20,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,75.93,202304,17,"67,000",8,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.98,202304,18,"55,000",4,2019,덕영대로 1400,,중개거래,"경기 수원권선구, 경기 수원영통구"
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.83,202304,20,"59,000",16,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.98,202304,25,"56,000",5,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202304,29,"74,000",11,2019,덕영대로 1400,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,726,726,0,이편한세상2차1단지,74.5822,202304,7,"53,000",6,2016,봉영로 1410-17,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,727,727,0,이편한세상2차2단지,59.9158,202304,5,"48,000",19,2016,봉영로 1432-36,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,716,716,0,일신건영휴먼빌,84.06,202304,7,"42,000",10,2006,동탄지성로 500,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,728,728,0,힐스테이트영통,84.8897,202304,20,"88,900",10,2017,덕영대로 1462-14,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,728,728,0,힐스테이트영통,84.8897,202304,20,"90,000",19,2017,덕영대로 1462-14,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,728,728,0,힐스테이트영통,84.8897,202304,24,"88,000",12,2017,덕영대로 1462-14,,중개거래,경기 수원영통구
경기도 수원영통구 망포동,728,728,0,힐스테이트영통,84.8897,202304,26,"90,000",26,2017,덕영대로 1462-14,,중개거래,"경기 수원권선구, 경기 수원영통구"
경기도 수원영통구 매탄동,810-2,810,2,동남,49.68,202304,13,"30,000",7,1989,동수원로 432,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1230,1230,0,매탄레이크파크아파트,59.99,202304,1,"31,700",20,1999,매영로 132,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1230,1230,0,매탄레이크파크아파트,59.99,202304,17,"30,000",1,1999,매영로 132,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7807,202304,1,"63,000",22,2008,효원로 363,,중개거래,"경기 수원영통구, 경기 용인처인구"
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202304,4,"71,500",6,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7807,202304,4,"62,000",4,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,4,"52,000",23,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,128.821,202304,6,"80,000",14,2008,효원로 363,,중개거래,"경기 수원영통구, 경기 용인수지구"
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,84.7807,202304,7,"63,500",22,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,8,"49,000",16,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,8,"50,000",9,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,13,"51,000",12,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,14,"50,000",8,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,15,"49,500",7,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,84.818,202304,15,"59,000",9,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,15,"50,000",5,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202304,19,"51,800",21,2008,효원로 363,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,897,897,0,매탄주공4,46.8,202304,10,"59,500",5,1985,인계로189번길 14,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,897,897,0,매탄주공4,51.93,202304,17,"61,000",5,1985,인계로189번길 14,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,897,897,0,매탄주공4,45.72,202304,21,"59,000",2,1985,인계로189번길 14,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,810,810,0,삼성2,84.81,202304,3,"36,000",1,1989,매영로 10,,중개거래,경기 수원영통구
경기도 수원영통구 매탄동,1217-7,1217,7,삼성3,59.76,202304,7,"46,000",4,1993,동탄원천로 1035,,중개거래,경기 수원영통구
